Fecha,ID,Nombre,Hora Entrada,Hora Salida,Horas Trabajadas,Horas Extras,Ausente
2023-07-30,002,Ana Gómez,08:00,18:00,7.5,0.0,No
2023-02-10,003,Carlos Ruiz,08:15,18:30,8.5,0.5,No
2023-07-30,002,Ana Gómez,08:15,18:30,8.3,0.3000000000000007,No
2023-02-06,003,Carlos Ruiz,08:15,18:00,8.0,0.0,No
2023-07-20,011,Esperanza Gomez,08:00,17:00,8.7,0.6999999999999993,No
2023-02-18,011,Esperanza Gomez,08:15,17:30,7.5,0.0,No
2023-12-01,002,Ana Gómez,08:15,17:30,8.5,0.5,No
2023-07-18,009,Donal Trump,08:00,17:00,8.0,0.0,No
2023-04-25,004,Laura Díaz,,,0.0,0.0,Sí
2023-03-06,008,Dario Gomez,08:15,17:00,8.0,0.0,No
2023-02-02,002,Ana Gómez,08:15,17:30,8.6,0.5999999999999996,No
2023-02-27,011,Esperanza Gomez,08:00,17:00,7.4,0.0,No
2023-08-30,008,Dario Gomez,08:00,17:00,8.7,0.6999999999999993,No
2023-05-16,002,Ana Gómez,09:00,17:00,7.1,0.0,No
2023-01-06,009,Donal Trump,,,0.0,0.0,Sí
2023-06-02,008,Dario Gomez,08:15,18:00,8.0,0.0,No
2023-09-04,009,Donal Trump,09:00,17:30,8.3,0.3000000000000007,No
2023-12-11,007,Manuel Longas,08:15,17:00,8.9,0.9000000000000004,No
2023-08-29,002,Ana Gómez,08:00,18:00,7.6,0.0,No
2023-08-30,010,James Rodriguez,08:15,17:00,7.3,0.0,No
2023-12-25,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-12-16,009,Donal Trump,08:00,18:00,7.8,0.0,No
2023-09-02,005,Sofía Castillo,08:15,18:30,7.2,0.0,No
2023-12-24,002,Ana Gómez,08:00,17:00,7.3,0.0,No
2023-09-10,003,Carlos Ruiz,09:00,18:00,7.6,0.0,No
2023-03-16,010,James Rodriguez,08:00,18:00,7.5,0.0,No
2023-12-16,004,Laura Díaz,,,0.0,0.0,Sí
2023-06-30,002,Ana Gómez,08:00,18:30,8.5,0.5,No
2023-07-07,002,Ana Gómez,08:15,17:30,8.5,0.5,No
2023-08-18,007,Manuel Longas,08:15,17:30,8.5,0.5,No
2023-12-03,005,Sofía Castillo,08:00,17:00,8.2,0.1999999999999993,No
2023-06-13,003,Carlos Ruiz,08:00,17:30,8.6,0.5999999999999996,No
2023-06-29,003,Carlos Ruiz,08:15,17:30,7.4,0.0,No
2023-03-08,002,Ana Gómez,09:00,17:00,7.4,0.0,No
2023-12-07,008,Dario Gomez,08:15,17:00,7.6,0.0,No
2023-01-18,002,Ana Gómez,08:15,17:30,8.3,0.3000000000000007,No
2023-09-19,003,Carlos Ruiz,08:00,17:00,7.2,0.0,No
2023-08-04,012,Megan Fox,,,0.0,0.0,Sí
2023-09-11,012,Megan Fox,08:15,18:00,7.8,0.0,No
2023-08-02,001,Juan Pérez,09:00,17:00,7.5,0.0,No
2023-09-23,005,Sofía Castillo,08:15,18:00,7.9,0.0,No
2023-05-21,003,Carlos Ruiz,08:15,17:30,7.6,0.0,No
2023-08-19,001,Juan Pérez,08:00,18:30,7.5,0.0,No
2023-04-03,002,Ana Gómez,,,0.0,0.0,Sí
2023-09-06,008,Dario Gomez,09:00,18:30,7.9,0.0,No
2023-05-14,005,Sofía Castillo,08:15,17:00,7.0,0.0,No
2023-03-03,001,Juan Pérez,,,0.0,0.0,Sí
2023-08-13,004,Laura Díaz,09:00,18:00,7.8,0.0,No
2023-03-30,004,Laura Díaz,09:00,18:00,7.0,0.0,No
2023-08-11,005,Sofía Castillo,08:00,17:30,8.4,0.40000000000000036,No
2023-04-04,001,Juan Pérez,,,0.0,0.0,Sí
2023-10-05,001,Juan Pérez,08:00,18:00,7.3,0.0,No
2023-02-06,005,Sofía Castillo,,,0.0,0.0,Sí
2023-03-18,012,Megan Fox,09:00,17:00,8.1,0.09999999999999964,No
2023-12-04,005,Sofía Castillo,08:15,18:30,7.6,0.0,No
2023-02-18,007,Manuel Longas,08:00,18:30,7.6,0.0,No
2023-03-21,008,Dario Gomez,,,0.0,0.0,Sí
2023-11-08,007,Manuel Longas,08:00,17:00,7.3,0.0,No
2023-05-07,007,Manuel Longas,08:00,18:00,7.9,0.0,No
2023-06-05,010,James Rodriguez,09:00,18:00,8.8,0.8000000000000007,No
2023-05-24,004,Laura Díaz,,,0.0,0.0,Sí
2023-09-17,008,Dario Gomez,,,0.0,0.0,Sí
2023-06-07,005,Sofía Castillo,,,0.0,0.0,Sí
2023-08-10,011,Esperanza Gomez,08:15,18:30,7.4,0.0,No
2023-03-12,010,James Rodriguez,08:15,17:00,8.5,0.5,No
2023-03-25,007,Manuel Longas,08:15,18:00,8.1,0.09999999999999964,No
2023-03-07,008,Dario Gomez,09:00,18:30,8.9,0.9000000000000004,No
2023-06-13,007,Manuel Longas,08:15,17:00,7.2,0.0,No
2023-08-01,002,Ana Gómez,08:00,17:30,7.0,0.0,No
2023-12-16,009,Donal Trump,08:15,17:30,7.0,0.0,No
2023-12-26,002,Ana Gómez,09:00,18:00,8.9,0.9000000000000004,No
2023-03-21,005,Sofía Castillo,09:00,17:00,7.5,0.0,No
2023-05-19,012,Megan Fox,09:00,17:30,7.1,0.0,No
2023-08-25,008,Dario Gomez,08:00,17:00,8.2,0.1999999999999993,No
2023-09-14,010,James Rodriguez,09:00,17:00,7.3,0.0,No
2023-02-11,008,Dario Gomez,,,0.0,0.0,Sí
2023-08-24,005,Sofía Castillo,09:00,18:00,7.3,0.0,No
2023-10-10,002,Ana Gómez,08:15,18:00,8.5,0.5,No
2023-12-07,010,James Rodriguez,08:15,17:00,7.2,0.0,No
2023-03-30,003,Carlos Ruiz,08:15,17:00,8.9,0.9000000000000004,No
2023-11-18,003,Carlos Ruiz,09:00,18:30,8.7,0.6999999999999993,No
2023-09-07,008,Dario Gomez,08:15,17:00,8.0,0.0,No
2023-12-10,001,Juan Pérez,09:00,17:00,7.5,0.0,No
2023-09-28,005,Sofía Castillo,,,0.0,0.0,Sí
2023-06-10,004,Laura Díaz,08:15,17:30,7.7,0.0,No
2023-12-19,001,Juan Pérez,,,0.0,0.0,Sí
2023-09-24,005,Sofía Castillo,09:00,17:00,7.5,0.0,No
2023-02-19,012,Megan Fox,08:00,17:00,7.5,0.0,No
2023-05-16,009,Donal Trump,08:15,18:00,7.2,0.0,No
2023-03-27,002,Ana Gómez,08:15,17:00,7.4,0.0,No
2023-07-19,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-06-25,001,Juan Pérez,08:00,18:00,8.4,0.40000000000000036,No
2023-01-30,012,Megan Fox,08:15,17:30,8.5,0.5,No
2023-06-16,001,Juan Pérez,08:15,18:30,7.0,0.0,No
2023-09-10,008,Dario Gomez,09:00,17:30,7.7,0.0,No
2023-04-05,004,Laura Díaz,09:00,18:30,7.1,0.0,No
2023-06-03,003,Carlos Ruiz,09:00,17:30,7.4,0.0,No
2023-09-21,012,Megan Fox,,,0.0,0.0,Sí
2023-09-19,005,Sofía Castillo,08:00,17:00,8.2,0.1999999999999993,No
2023-08-15,010,James Rodriguez,08:15,18:30,7.6,0.0,No
2023-06-22,004,Laura Díaz,08:00,18:00,8.6,0.5999999999999996,No
2023-01-31,012,Megan Fox,09:00,18:30,7.7,0.0,No
2023-09-24,004,Laura Díaz,08:00,17:30,8.3,0.3000000000000007,No
2023-05-31,005,Sofía Castillo,08:15,17:30,7.7,0.0,No
2023-04-12,002,Ana Gómez,08:15,17:30,8.4,0.40000000000000036,No
2023-12-07,011,Esperanza Gomez,09:00,18:00,8.4,0.40000000000000036,No
2023-04-27,005,Sofía Castillo,09:00,18:30,8.8,0.8000000000000007,No
2023-10-29,001,Juan Pérez,,,0.0,0.0,Sí
2023-09-12,004,Laura Díaz,,,0.0,0.0,Sí
2023-06-05,002,Ana Gómez,,,0.0,0.0,Sí
2023-06-20,005,Sofía Castillo,08:15,17:30,8.6,0.5999999999999996,No
2023-04-14,003,Carlos Ruiz,08:00,18:30,7.7,0.0,No
2023-10-18,008,Dario Gomez,08:15,17:30,7.8,0.0,No
2023-11-13,003,Carlos Ruiz,08:15,17:00,8.8,0.8000000000000007,No
2023-08-20,005,Sofía Castillo,08:15,18:30,7.7,0.0,No
2023-06-19,010,James Rodriguez,09:00,18:30,7.4,0.0,No
2023-05-17,009,Donal Trump,08:15,18:30,8.9,0.9000000000000004,No
2023-09-20,009,Donal Trump,09:00,17:00,8.1,0.09999999999999964,No
2023-12-13,009,Donal Trump,,,0.0,0.0,Sí
2024-01-01,007,Manuel Longas,08:00,17:00,7.9,0.0,No
2023-09-06,002,Ana Gómez,08:15,18:00,7.8,0.0,No
2023-05-29,002,Ana Gómez,09:00,17:00,8.7,0.6999999999999993,No
2023-04-25,012,Megan Fox,,,0.0,0.0,Sí
2023-12-15,012,Megan Fox,09:00,18:00,7.6,0.0,No
2023-01-17,001,Juan Pérez,08:15,17:30,7.8,0.0,No
2023-09-15,008,Dario Gomez,09:00,18:30,8.6,0.5999999999999996,No
2023-04-15,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-04-18,012,Megan Fox,08:00,18:00,7.1,0.0,No
2023-09-09,003,Carlos Ruiz,08:15,17:00,7.3,0.0,No
2023-12-11,004,Laura Díaz,08:15,17:00,8.9,0.9000000000000004,No
2023-10-16,005,Sofía Castillo,08:15,18:00,7.8,0.0,No
2023-02-15,001,Juan Pérez,08:15,17:00,7.6,0.0,No
2023-03-18,005,Sofía Castillo,08:00,17:00,7.2,0.0,No
2023-09-22,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-10-15,003,Carlos Ruiz,09:00,17:30,7.6,0.0,No
2023-08-04,004,Laura Díaz,09:00,18:30,8.6,0.5999999999999996,No
2023-04-04,008,Dario Gomez,,,0.0,0.0,Sí
2023-08-05,007,Manuel Longas,08:00,17:30,8.0,0.0,No
2023-08-23,002,Ana Gómez,08:00,18:00,8.9,0.9000000000000004,No
2023-08-29,004,Laura Díaz,08:15,17:30,8.7,0.6999999999999993,No
2023-11-24,012,Megan Fox,,,0.0,0.0,Sí
2023-04-17,002,Ana Gómez,,,0.0,0.0,Sí
2023-03-23,008,Dario Gomez,08:15,17:30,7.1,0.0,No
2023-07-30,001,Juan Pérez,08:15,17:00,7.3,0.0,No
2023-02-19,008,Dario Gomez,09:00,18:00,7.7,0.0,No
2023-09-24,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-06-21,003,Carlos Ruiz,09:00,17:00,7.8,0.0,No
2023-12-01,012,Megan Fox,,,0.0,0.0,Sí
2023-06-18,001,Juan Pérez,09:00,17:00,7.7,0.0,No
2023-04-27,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-07-13,002,Ana Gómez,08:00,18:00,8.6,0.5999999999999996,No
2023-05-12,001,Juan Pérez,08:15,17:30,8.0,0.0,No
2023-09-10,008,Dario Gomez,09:00,18:00,8.7,0.6999999999999993,No
2023-10-08,009,Donal Trump,08:15,18:30,8.8,0.8000000000000007,No
2023-04-10,002,Ana Gómez,08:15,17:30,7.9,0.0,No
2023-11-02,002,Ana Gómez,,,0.0,0.0,Sí
2023-12-30,002,Ana Gómez,09:00,18:30,8.0,0.0,No
2023-10-18,001,Juan Pérez,09:00,18:00,8.2,0.1999999999999993,No
2023-06-16,007,Manuel Longas,09:00,18:00,8.8,0.8000000000000007,No
2023-11-18,012,Megan Fox,08:00,17:30,7.8,0.0,No
2023-09-20,007,Manuel Longas,08:00,17:00,7.9,0.0,No
2023-12-23,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-11-16,005,Sofía Castillo,,,0.0,0.0,Sí
2023-08-31,003,Carlos Ruiz,09:00,18:30,7.6,0.0,No
2023-01-17,011,Esperanza Gomez,08:15,18:00,7.4,0.0,No
2023-04-29,008,Dario Gomez,,,0.0,0.0,Sí
2023-01-25,005,Sofía Castillo,09:00,17:00,8.9,0.9000000000000004,No
2023-06-05,009,Donal Trump,08:00,18:30,7.2,0.0,No
2023-10-24,003,Carlos Ruiz,08:15,18:00,8.4,0.40000000000000036,No
2023-05-10,003,Carlos Ruiz,08:00,17:30,8.6,0.5999999999999996,No
2023-06-27,004,Laura Díaz,,,0.0,0.0,Sí
2023-12-01,003,Carlos Ruiz,08:00,17:30,7.6,0.0,No
2023-06-29,001,Juan Pérez,08:15,18:00,7.4,0.0,No
2023-02-15,010,James Rodriguez,08:00,17:00,7.8,0.0,No
2023-08-10,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-02-11,007,Manuel Longas,08:15,17:30,8.2,0.1999999999999993,No
2023-05-27,003,Carlos Ruiz,09:00,18:30,8.8,0.8000000000000007,No
2023-04-15,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-08-31,009,Donal Trump,09:00,18:00,8.5,0.5,No
2023-04-17,003,Carlos Ruiz,08:15,18:30,8.6,0.5999999999999996,No
2023-08-27,002,Ana Gómez,09:00,17:30,8.5,0.5,No
2023-01-25,005,Sofía Castillo,08:00,18:00,7.5,0.0,No
2023-02-05,008,Dario Gomez,08:15,18:30,8.2,0.1999999999999993,No
2023-10-08,011,Esperanza Gomez,08:15,17:30,8.2,0.1999999999999993,No
2023-01-10,010,James Rodriguez,09:00,17:30,7.0,0.0,No
2023-01-13,008,Dario Gomez,08:00,17:30,7.6,0.0,No
2023-02-13,012,Megan Fox,09:00,18:00,7.2,0.0,No
2023-10-14,002,Ana Gómez,08:15,17:30,7.9,0.0,No
2023-12-07,009,Donal Trump,,,0.0,0.0,Sí
2023-08-01,007,Manuel Longas,08:15,17:30,8.1,0.09999999999999964,No
2023-10-14,012,Megan Fox,08:00,18:30,7.0,0.0,No
2023-01-05,012,Megan Fox,,,0.0,0.0,Sí
2023-11-06,005,Sofía Castillo,08:15,17:30,7.4,0.0,No
2023-02-17,003,Carlos Ruiz,09:00,18:30,8.3,0.3000000000000007,No
2023-09-08,007,Manuel Longas,08:15,17:00,7.7,0.0,No
2023-05-21,010,James Rodriguez,08:15,17:00,7.7,0.0,No
2023-10-25,007,Manuel Longas,,,0.0,0.0,Sí
2023-02-02,003,Carlos Ruiz,08:15,17:00,7.9,0.0,No
2023-10-29,004,Laura Díaz,08:15,17:30,7.9,0.0,No
2023-11-07,002,Ana Gómez,09:00,17:00,7.9,0.0,No
2023-11-11,001,Juan Pérez,,,0.0,0.0,Sí
2023-12-19,003,Carlos Ruiz,09:00,18:30,7.8,0.0,No
2023-05-08,007,Manuel Longas,08:00,17:30,7.3,0.0,No
2023-09-11,001,Juan Pérez,,,0.0,0.0,Sí
2023-10-02,007,Manuel Longas,08:15,18:00,8.2,0.1999999999999993,No
2023-10-17,005,Sofía Castillo,,,0.0,0.0,Sí
2023-08-15,003,Carlos Ruiz,09:00,18:30,8.3,0.3000000000000007,No
2023-08-13,010,James Rodriguez,,,0.0,0.0,Sí
2023-10-30,005,Sofía Castillo,08:15,18:30,7.2,0.0,No
2023-03-17,008,Dario Gomez,09:00,17:30,8.3,0.3000000000000007,No
2023-03-26,004,Laura Díaz,08:00,17:30,7.9,0.0,No
2023-05-04,004,Laura Díaz,09:00,17:30,7.6,0.0,No
2023-06-17,012,Megan Fox,08:00,17:00,7.9,0.0,No
2023-09-19,007,Manuel Longas,09:00,17:30,8.7,0.6999999999999993,No
2023-11-01,003,Carlos Ruiz,08:00,18:30,7.6,0.0,No
2023-01-03,003,Carlos Ruiz,08:00,18:30,9.0,1.0,No
2023-08-08,010,James Rodriguez,09:00,17:00,8.6,0.5999999999999996,No
2023-10-14,009,Donal Trump,08:00,17:00,8.9,0.9000000000000004,No
2023-11-08,009,Donal Trump,08:00,17:00,7.7,0.0,No
2023-05-26,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-09-09,009,Donal Trump,09:00,17:00,8.3,0.3000000000000007,No
2023-03-11,005,Sofía Castillo,09:00,17:30,8.3,0.3000000000000007,No
2023-08-26,007,Manuel Longas,08:00,18:00,8.5,0.5,No
2023-02-14,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-07-09,010,James Rodriguez,08:15,18:00,8.5,0.5,No
2023-12-25,004,Laura Díaz,08:15,18:00,8.9,0.9000000000000004,No
2023-07-28,011,Esperanza Gomez,08:15,18:30,8.4,0.40000000000000036,No
2023-06-27,005,Sofía Castillo,09:00,17:30,8.6,0.5999999999999996,No
2023-03-22,010,James Rodriguez,09:00,17:00,7.1,0.0,No
2023-11-18,001,Juan Pérez,09:00,17:00,7.2,0.0,No
2023-01-10,003,Carlos Ruiz,08:15,18:30,8.7,0.6999999999999993,No
2023-01-16,009,Donal Trump,08:00,18:30,8.6,0.5999999999999996,No
2023-11-01,011,Esperanza Gomez,08:15,18:00,7.2,0.0,No
2023-03-28,004,Laura Díaz,09:00,17:00,8.9,0.9000000000000004,No
2023-03-27,012,Megan Fox,08:15,18:30,7.5,0.0,No
2023-01-21,004,Laura Díaz,08:15,18:00,7.0,0.0,No
2023-02-03,010,James Rodriguez,08:00,18:30,8.9,0.9000000000000004,No
2023-09-28,004,Laura Díaz,,,0.0,0.0,Sí
2023-01-21,005,Sofía Castillo,08:15,18:00,8.7,0.6999999999999993,No
2023-05-31,002,Ana Gómez,08:00,18:00,8.3,0.3000000000000007,No
2023-07-28,007,Manuel Longas,,,0.0,0.0,Sí
2023-08-21,009,Donal Trump,09:00,17:30,7.2,0.0,No
2023-06-28,007,Manuel Longas,,,0.0,0.0,Sí
2023-02-05,001,Juan Pérez,,,0.0,0.0,Sí
2023-06-03,010,James Rodriguez,,,0.0,0.0,Sí
2023-04-04,002,Ana Gómez,08:15,18:30,8.1,0.09999999999999964,No
2023-07-25,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-04-09,001,Juan Pérez,,,0.0,0.0,Sí
2023-10-03,005,Sofía Castillo,,,0.0,0.0,Sí
2023-10-15,012,Megan Fox,08:00,18:00,8.2,0.1999999999999993,No
2023-04-01,007,Manuel Longas,08:15,17:00,7.1,0.0,No
2023-10-05,003,Carlos Ruiz,08:15,17:00,8.9,0.9000000000000004,No
2023-05-15,001,Juan Pérez,08:15,17:30,8.9,0.9000000000000004,No
2023-09-13,008,Dario Gomez,08:15,17:30,8.4,0.40000000000000036,No
2023-04-20,003,Carlos Ruiz,08:15,18:30,8.3,0.3000000000000007,No
2023-06-10,010,James Rodriguez,09:00,17:30,7.0,0.0,No
2023-12-05,005,Sofía Castillo,09:00,17:30,7.9,0.0,No
2023-10-19,011,Esperanza Gomez,08:15,18:00,8.3,0.3000000000000007,No
2023-10-10,002,Ana Gómez,08:15,17:30,7.5,0.0,No
2023-11-05,005,Sofía Castillo,,,0.0,0.0,Sí
2023-06-30,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-03-28,010,James Rodriguez,,,0.0,0.0,Sí
2023-04-07,012,Megan Fox,,,0.0,0.0,Sí
2023-12-18,011,Esperanza Gomez,09:00,18:00,7.5,0.0,No
2023-04-26,012,Megan Fox,,,0.0,0.0,Sí
2023-06-14,008,Dario Gomez,,,0.0,0.0,Sí
2023-06-17,012,Megan Fox,08:15,18:30,7.8,0.0,No
2023-04-25,007,Manuel Longas,,,0.0,0.0,Sí
2023-02-17,005,Sofía Castillo,,,0.0,0.0,Sí
2023-08-10,011,Esperanza Gomez,09:00,18:00,7.6,0.0,No
2023-12-23,010,James Rodriguez,08:15,18:00,8.0,0.0,No
2023-01-19,011,Esperanza Gomez,08:15,18:00,7.9,0.0,No
2023-02-18,008,Dario Gomez,08:00,17:00,7.7,0.0,No
2023-07-29,012,Megan Fox,09:00,18:00,8.4,0.40000000000000036,No
2023-08-11,008,Dario Gomez,08:00,17:00,7.8,0.0,No
2023-09-05,010,James Rodriguez,08:00,18:30,8.1,0.09999999999999964,No
2023-05-20,001,Juan Pérez,,,0.0,0.0,Sí
2023-07-07,004,Laura Díaz,08:15,18:30,8.3,0.3000000000000007,No
2023-08-22,005,Sofía Castillo,08:00,18:00,7.2,0.0,No
2023-11-17,004,Laura Díaz,08:15,17:30,7.4,0.0,No
2023-01-07,001,Juan Pérez,08:00,18:30,7.2,0.0,No
2023-08-23,007,Manuel Longas,08:15,17:30,7.8,0.0,No
2023-12-22,010,James Rodriguez,08:15,18:30,8.7,0.6999999999999993,No
2023-01-23,007,Manuel Longas,,,0.0,0.0,Sí
2023-06-07,011,Esperanza Gomez,08:00,18:00,9.0,1.0,No
2023-10-18,008,Dario Gomez,09:00,18:30,8.9,0.9000000000000004,No
2023-02-15,010,James Rodriguez,,,0.0,0.0,Sí
2023-04-13,001,Juan Pérez,,,0.0,0.0,Sí
2023-06-06,005,Sofía Castillo,09:00,17:30,7.9,0.0,No
2023-10-17,007,Manuel Longas,08:15,18:00,8.6,0.5999999999999996,No
2023-03-12,002,Ana Gómez,08:15,17:00,7.9,0.0,No
2023-08-19,009,Donal Trump,08:00,17:30,8.1,0.09999999999999964,No
2023-03-25,005,Sofía Castillo,08:00,18:00,8.0,0.0,No
2023-05-09,002,Ana Gómez,08:15,17:00,8.3,0.3000000000000007,No
2023-04-13,002,Ana Gómez,08:00,18:30,8.8,0.8000000000000007,No
2023-11-25,012,Megan Fox,,,0.0,0.0,Sí
2023-04-19,009,Donal Trump,08:15,18:30,7.3,0.0,No
2023-12-01,001,Juan Pérez,08:15,18:00,7.4,0.0,No
2023-05-03,007,Manuel Longas,08:00,18:30,7.3,0.0,No
2023-02-13,003,Carlos Ruiz,08:00,18:30,7.3,0.0,No
2023-10-21,007,Manuel Longas,08:00,18:30,7.7,0.0,No
2023-03-31,003,Carlos Ruiz,09:00,18:30,8.8,0.8000000000000007,No
2023-04-27,002,Ana Gómez,09:00,18:00,8.0,0.0,No
2023-03-20,007,Manuel Longas,08:00,18:30,8.4,0.40000000000000036,No
2023-11-12,003,Carlos Ruiz,08:00,18:30,9.0,1.0,No
2023-02-08,005,Sofía Castillo,,,0.0,0.0,Sí
2023-11-02,003,Carlos Ruiz,08:15,17:30,7.7,0.0,No
2023-06-16,012,Megan Fox,08:15,18:00,7.7,0.0,No
2023-07-08,002,Ana Gómez,,,0.0,0.0,Sí
2023-07-05,012,Megan Fox,,,0.0,0.0,Sí
2023-10-18,003,Carlos Ruiz,09:00,18:30,7.3,0.0,No
2023-07-18,009,Donal Trump,08:15,17:00,8.1,0.09999999999999964,No
2023-09-09,007,Manuel Longas,08:15,17:00,7.9,0.0,No
2023-08-07,009,Donal Trump,08:15,17:00,7.1,0.0,No
2023-05-21,012,Megan Fox,08:00,17:30,9.0,1.0,No
2023-12-17,007,Manuel Longas,,,0.0,0.0,Sí
2023-10-10,008,Dario Gomez,09:00,17:00,7.6,0.0,No
2023-12-25,004,Laura Díaz,08:00,18:30,8.2,0.1999999999999993,No
2023-06-07,001,Juan Pérez,08:00,18:30,7.9,0.0,No
2023-12-15,012,Megan Fox,09:00,18:00,8.9,0.9000000000000004,No
2023-05-21,004,Laura Díaz,08:00,17:30,8.6,0.5999999999999996,No
2023-09-11,003,Carlos Ruiz,09:00,17:30,7.6,0.0,No
2023-06-04,007,Manuel Longas,08:00,18:00,7.9,0.0,No
2023-10-27,005,Sofía Castillo,,,0.0,0.0,Sí
2023-04-26,007,Manuel Longas,08:00,17:30,7.1,0.0,No
2023-10-04,009,Donal Trump,08:00,17:30,8.1,0.09999999999999964,No
2023-06-05,001,Juan Pérez,08:15,17:00,8.8,0.8000000000000007,No
2023-12-09,012,Megan Fox,,,0.0,0.0,Sí
2023-12-14,008,Dario Gomez,08:00,18:30,8.0,0.0,No
2023-09-22,010,James Rodriguez,08:15,17:00,7.7,0.0,No
2023-04-26,010,James Rodriguez,08:00,18:30,7.7,0.0,No
2023-05-10,002,Ana Gómez,08:15,18:30,8.2,0.1999999999999993,No
2023-06-01,003,Carlos Ruiz,08:00,18:30,8.1,0.09999999999999964,No
2023-04-25,004,Laura Díaz,08:15,17:00,7.7,0.0,No
2023-10-28,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-09-30,008,Dario Gomez,08:15,18:00,7.1,0.0,No
2023-04-15,012,Megan Fox,08:15,17:30,8.4,0.40000000000000036,No
2023-06-01,005,Sofía Castillo,08:15,18:00,8.4,0.40000000000000036,No
2023-07-03,003,Carlos Ruiz,09:00,18:30,8.2,0.1999999999999993,No
2023-10-05,010,James Rodriguez,09:00,17:00,7.0,0.0,No
2023-03-27,003,Carlos Ruiz,08:15,18:00,8.4,0.40000000000000036,No
2023-06-15,004,Laura Díaz,08:00,17:00,7.9,0.0,No
2023-09-26,005,Sofía Castillo,08:00,17:30,8.3,0.3000000000000007,No
2023-06-04,011,Esperanza Gomez,08:00,18:00,7.3,0.0,No
2023-03-19,001,Juan Pérez,09:00,17:30,8.5,0.5,No
2023-06-28,003,Carlos Ruiz,08:00,18:30,9.0,1.0,No
2023-08-07,011,Esperanza Gomez,08:15,18:30,7.2,0.0,No
2023-09-22,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-01-10,011,Esperanza Gomez,08:15,17:30,8.1,0.09999999999999964,No
2023-07-22,012,Megan Fox,09:00,17:00,8.1,0.09999999999999964,No
2023-11-19,002,Ana Gómez,09:00,17:30,8.6,0.5999999999999996,No
2023-05-07,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-10-05,002,Ana Gómez,,,0.0,0.0,Sí
2023-12-02,004,Laura Díaz,08:15,18:30,7.5,0.0,No
2023-03-13,005,Sofía Castillo,08:15,18:00,8.5,0.5,No
2023-11-13,002,Ana Gómez,09:00,18:00,8.3,0.3000000000000007,No
2023-05-05,010,James Rodriguez,,,0.0,0.0,Sí
2023-04-08,001,Juan Pérez,,,0.0,0.0,Sí
2023-10-24,004,Laura Díaz,08:15,18:00,7.7,0.0,No
2023-05-15,003,Carlos Ruiz,08:00,17:30,7.3,0.0,No
2023-09-22,008,Dario Gomez,08:00,18:00,8.9,0.9000000000000004,No
2023-09-16,002,Ana Gómez,09:00,18:00,7.6,0.0,No
2023-04-01,009,Donal Trump,08:15,18:30,8.4,0.40000000000000036,No
2023-08-21,011,Esperanza Gomez,09:00,18:00,7.6,0.0,No
2023-01-04,001,Juan Pérez,08:00,17:30,8.4,0.40000000000000036,No
2023-04-03,005,Sofía Castillo,08:15,17:30,7.1,0.0,No
2023-11-04,001,Juan Pérez,08:15,18:00,8.7,0.6999999999999993,No
2023-04-05,005,Sofía Castillo,08:00,18:30,8.1,0.09999999999999964,No
2023-06-20,002,Ana Gómez,08:15,18:30,8.8,0.8000000000000007,No
2023-03-12,010,James Rodriguez,08:00,18:00,8.6,0.5999999999999996,No
2023-11-18,010,James Rodriguez,08:15,18:00,7.7,0.0,No
2023-09-07,005,Sofía Castillo,08:00,17:30,7.5,0.0,No
2023-06-16,012,Megan Fox,08:15,18:00,8.0,0.0,No
2023-10-24,004,Laura Díaz,,,0.0,0.0,Sí
2023-05-20,002,Ana Gómez,09:00,18:00,8.1,0.09999999999999964,No
2023-10-11,002,Ana Gómez,08:15,18:00,8.2,0.1999999999999993,No
2023-05-30,007,Manuel Longas,,,0.0,0.0,Sí
2023-09-30,001,Juan Pérez,08:00,18:30,8.4,0.40000000000000036,No
2023-11-04,002,Ana Gómez,08:15,18:30,8.4,0.40000000000000036,No
2023-09-26,005,Sofía Castillo,08:15,18:30,8.8,0.8000000000000007,No
2023-06-07,009,Donal Trump,,,0.0,0.0,Sí
2023-01-29,003,Carlos Ruiz,09:00,17:00,7.7,0.0,No
2023-09-06,008,Dario Gomez,08:15,18:00,8.9,0.9000000000000004,No
2023-03-18,012,Megan Fox,08:00,17:00,7.9,0.0,No
2023-03-15,002,Ana Gómez,08:00,17:00,7.5,0.0,No
2023-01-08,001,Juan Pérez,08:00,17:30,7.9,0.0,No
2023-01-13,002,Ana Gómez,09:00,17:30,8.6,0.5999999999999996,No
